"lon","lat","chl_gs_mean","Appendicularians","Thaliaceans","Copepods","Tunicates"
-165.5,-57.5,0.382722416715126,NA,NA,NA,NA
-165.5,-56.5,0.298734399512574,NA,NA,NA,NA
-165.5,-55.5,0.263766600165497,NA,NA,NA,NA
-165.5,-54.5,0.277184176819657,NA,NA,NA,NA
-165.5,-53.5,0.312684069724188,NA,NA,NA,NA
-165.5,-52.5,0.336642917708935,NA,NA,NA,NA
-165.5,-51.5,0.395618671309107,NA,NA,NA,NA
-165.5,-50.5,0.471201695096348,NA,NA,NA,NA
-165.5,-49.5,0.585989482987873,NA,NA,NA,NA
-165.5,-48.5,0.619106604116108,NA,NA,NA,NA
-165.5,-47.5,0.555595506991434,NA,NA,NA,NA
-165.5,-46.5,0.439611648041211,NA,NA,NA,NA
-165.5,-45.5,0.38315753685541,NA,NA,NA,NA
-165.5,-44.5,0.32766125041691,NA,NA,NA,NA
-165.5,-43.5,0.278187372712762,NA,NA,NA,NA
-165.5,-42.5,0.235285046832665,NA,NA,NA,NA
-165.5,-41.5,0.191295830254458,NA,NA,NA,NA
-165.5,-40.5,0.149638731062845,NA,NA,NA,NA
-165.5,-39.5,0.121901951001641,NA,NA,NA,NA
-165.5,-38.5,0.0977646035998379,NA,NA,NA,NA
-165.5,-37.5,0.0821379360617334,NA,NA,NA,NA
-165.5,-36.5,0.0719029922127428,NA,NA,NA,NA
-165.5,-35.5,0.0664957351690589,NA,NA,NA,NA
-165.5,-34.5,0.0636185606867341,NA,NA,NA,NA
-165.5,-33.5,0.0648686667353832,NA,NA,NA,NA
-165.5,-32.5,0.0606984118866699,NA,NA,NA,NA
-165.5,-31.5,0.0563845557492744,NA,NA,NA,NA
-165.5,-30.5,0.0523406135487045,NA,NA,NA,NA
-165.5,-29.5,0.0575033009376677,NA,NA,NA,NA
-165.5,-28.5,0.0517338984695089,NA,NA,NA,NA
-165.5,-27.5,0.0490379410403611,NA,NA,NA,NA
-165.5,-26.5,0.0469477341405187,NA,NA,NA,NA
-165.5,-25.5,0.045953121448066,NA,NA,NA,NA
-165.5,-24.5,0.0460463632199988,NA,NA,NA,NA
-165.5,-23.5,0.0437938699897224,NA,NA,NA,NA
-165.5,-22.5,0.0393431675535245,NA,NA,NA,NA
-165.5,-21.5,0.034799595713043,NA,NA,NA,NA
-165.5,-20.5,0.0309853136466061,NA,NA,NA,NA
-165.5,-19.5,0.0285673708677657,NA,NA,NA,NA
-165.5,-18.5,0.02797447051087,NA,NA,NA,NA
-165.5,-17.5,0.0286740641402064,NA,NA,NA,NA
-165.5,-16.5,0.0295986630450501,NA,NA,NA,NA
-165.5,-15.5,0.0310703705188831,NA,NA,NA,NA
-165.5,-14.5,0.0336473140942973,NA,NA,NA,NA
-165.5,-13.5,0.0371109762123479,NA,NA,NA,NA
-165.5,-12.5,0.0415596147628689,NA,NA,NA,NA
-165.5,-11.5,0.0469815148542708,NA,NA,NA,NA
-165.5,-10.5,0.0553060861281666,NA,NA,NA,NA
-165.5,-9.5,0.0697580226299538,NA,NA,NA,NA
-165.5,-8.5,0.0864337505505423,NA,NA,NA,NA
-165.5,-7.5,0.101839095579777,NA,NA,NA,NA
-165.5,-6.5,0.113854068987055,NA,NA,NA,NA
-165.5,-5.5,0.122070222225473,NA,NA,NA,NA
-165.5,-4.5,0.12797283957636,NA,NA,NA,NA
-165.5,-3.5,0.134630869334873,NA,NA,NA,NA
-165.5,-2.5,0.145671349661979,NA,NA,NA,NA
-165.5,-1.5,0.166845480830814,NA,NA,NA,NA
-165.5,-0.5,0.194591120694417,NA,NA,NA,NA
-165.5,0.5,0.199195171179144,NA,NA,NA,NA
-165.5,1.5,0.175816783996077,NA,NA,NA,NA
-165.5,2.5,0.160323695511535,NA,NA,NA,NA
-165.5,3.5,0.150922118754662,NA,NA,NA,NA
-165.5,4.5,0.140897296984079,NA,NA,NA,NA
-165.5,5.5,0.127772724972183,NA,NA,NA,NA
-165.5,6.5,0.109891998563112,NA,NA,NA,NA
-165.5,7.5,0.0947716333789358,NA,NA,NA,NA
-165.5,8.5,0.0821206074467656,NA,NA,NA,NA
-165.5,9.5,0.0728213274992125,NA,NA,NA,NA
-165.5,10.5,0.0653581393684227,NA,NA,NA,NA
-165.5,11.5,0.0555989369517049,NA,NA,NA,NA
-165.5,12.5,0.048523403704738,NA,NA,0.8945404887,NA
-165.5,13.5,0.0429471485549992,NA,NA,NA,NA
-165.5,14.5,0.0429185574160779,NA,NA,NA,NA
-165.5,15.5,0.0455337738744319,NA,NA,NA,NA
-165.5,16.5,0.0488990162432364,NA,NA,NA,NA
-165.5,17.5,0.0511093864863061,0.07219225545,0.017503399965641,NA,0.089695655415641
-165.5,18.5,0.051065410274013,NA,NA,NA,NA
-165.5,19.5,0.050622048923069,NA,209.125652637356,0.3822962046,209.125652637356
-165.5,20.5,0.0525833646726966,NA,NA,NA,NA
-165.5,21.5,0.0555083522918736,NA,NA,0.74668973685,NA
-165.5,22.5,0.0573204043825047,NA,NA,NA,NA
-165.5,23.5,0.0606420958982629,NA,NA,0.87967300415,NA
-165.5,24.5,0.0610034244965821,NA,NA,NA,NA
-165.5,25.5,0.0597878902560967,NA,3.0519156083447,1.0871328314,3.0519156083447
-165.5,26.5,0.0605916883587219,NA,NA,NA,NA
-165.5,27.5,0.0622351729874622,NA,NA,0.4463751316,NA
-165.5,28.5,0.0666920717178951,NA,NA,2.670545578,NA
-165.5,29.5,0.0733207143229407,NA,NA,NA,NA
-165.5,30.5,0.0804214273910994,NA,NA,3.8168053627,NA
-165.5,31.5,0.0966484277805568,NA,NA,1.4524459839,NA
-165.5,32.5,0.116890461540171,NA,NA,0.6839116216,NA
-165.5,33.5,0.136012491704335,NA,NA,NA,NA
-165.5,34.5,0.15444604597243,NA,NA,2.70695500374,NA
-165.5,35.5,0.180740909924169,NA,NA,8.70710579556667,NA
-165.5,36.5,0.185670668028757,NA,NA,2.10128060975,NA
-165.5,37.5,0.221273235627836,NA,NA,2.3675865531,NA
-165.5,38.5,0.271549613625893,NA,NA,4.529277861125,NA
-165.5,39.5,0.320639342446572,NA,NA,5.85288425288333,NA
-165.5,40.5,0.353981398228583,NA,0.0968862096637597,18.972398839875,0.0968862096637597
-165.5,41.5,0.301805399584501,NA,19.8734848855467,17.6612354384333,19.8734848855467
-165.5,42.5,0.277841714341685,NA,NA,11.4958716631,NA
-165.5,43.5,0.289007481900777,NA,NA,23.971868515,NA
-165.5,44.5,0.277465819563261,NA,0.678203468396084,17.9132556233857,0.678203468396084
-165.5,45.5,0.318101767337811,NA,NA,12.6040658951,NA
-165.5,46.5,0.339423777518279,NA,NA,13.8148123451786,NA
-165.5,47.5,0.354935993597255,NA,NA,28.25341828665,NA
-165.5,48.5,0.337115085650062,NA,15.6339928267202,5.72850632005,15.6339928267202
-165.5,49.5,0.395512930317522,NA,0.242215524346841,7.162937392315,0.242215524346841
-165.5,50.5,0.568940733825797,NA,NA,10.18471684457,NA
-165.5,51.5,0.657224731677303,NA,NA,13.9330418904556,NA
-165.5,52.5,0.904393481237586,NA,NA,8.78510849727368,NA
-165.5,53.5,1.67854095767793,NA,0.0015,17.275481700895,0.0015
-165.5,54.5,1.51092512275892,NA,0.0015,17.138442871428,0.0015
-165.5,55.5,2.22562871000106,NA,0.707891304807286,17.9518434028807,0.707891304807286
-165.5,56.5,1.94347081941599,NA,28.2417662916557,26.2186640491246,28.2417662916557
-165.5,57.5,1.80494167475148,NA,NA,23.8344375010355,NA
-165.5,58.5,2.319355688979,NA,NA,14.8809509376542,NA
-165.5,59.5,2.68785849993854,NA,NA,61.2209472656,NA
-165.5,60.5,3.93388091469215,NA,NA,NA,NA
-165.5,63.5,3.90010811346807,0.555687709031408,NA,0.7504124045,0.555687709031408
-164.5,-62.5,0.592412986405214,NA,NA,NA,NA
-164.5,-61.5,0.599068028995476,NA,NA,NA,NA
-164.5,-60.5,0.523287004018699,NA,NA,NA,NA
-164.5,-59.5,0.561246181537402,NA,NA,NA,NA
-164.5,-58.5,0.49047470538586,NA,NA,NA,NA
-164.5,-57.5,0.384690708370727,NA,NA,NA,NA
-164.5,-56.5,0.31646174586767,NA,NA,NA,NA
-164.5,-55.5,0.26216759208416,NA,NA,NA,NA
-164.5,-54.5,0.280343812814495,NA,NA,NA,NA
-164.5,-53.5,0.308664318649756,NA,NA,NA,NA
-164.5,-52.5,0.354201865182097,NA,NA,NA,NA
-164.5,-51.5,0.38507039847604,NA,NA,NA,NA
-164.5,-50.5,0.50635531172905,NA,NA,NA,NA
-164.5,-49.5,0.496885444688186,NA,NA,NA,NA
-164.5,-48.5,0.527276539420297,NA,NA,NA,NA
-164.5,-47.5,0.510135436169507,NA,NA,NA,NA
-164.5,-46.5,0.423318168887189,NA,NA,NA,NA
-164.5,-45.5,0.349136562019597,NA,NA,NA,NA
-164.5,-44.5,0.30225372155327,NA,NA,NA,NA
-164.5,-43.5,0.264592432545148,0.00394726815,0.515062746598412,2.8244814873,0.519010014748412
-164.5,-42.5,0.228418564576821,NA,NA,NA,NA
-164.5,-41.5,0.186207655659768,NA,NA,NA,NA
-164.5,-40.5,0.147608595089206,NA,NA,NA,NA
-164.5,-39.5,0.118088816632428,NA,NA,NA,NA
-164.5,-38.5,0.0983808007504647,NA,NA,NA,NA
-164.5,-37.5,0.0799513854181638,NA,NA,NA,NA
-164.5,-36.5,0.0702506301713324,NA,NA,NA,NA
-164.5,-35.5,0.0650345230608135,NA,NA,NA,NA
-164.5,-34.5,0.0626342288511982,NA,NA,NA,NA
-164.5,-33.5,0.0616748085131831,NA,NA,NA,NA
-164.5,-32.5,0.0586172031751181,NA,NA,NA,NA
-164.5,-31.5,0.0534701499657113,NA,NA,NA,NA
-164.5,-30.5,0.0503823955286211,NA,NA,NA,NA
-164.5,-29.5,0.055510817196859,NA,NA,NA,NA
-164.5,-28.5,0.0501695065711641,NA,NA,NA,NA
-164.5,-27.5,0.0465727123349951,NA,NA,NA,NA
-164.5,-26.5,0.0446374148645228,NA,NA,NA,NA
-164.5,-25.5,0.0439296226392772,NA,NA,NA,NA
-164.5,-24.5,0.0432081538041364,NA,NA,NA,NA
-164.5,-23.5,0.0402584921860899,NA,NA,NA,NA
-164.5,-22.5,0.0356469108901483,NA,NA,NA,NA
-164.5,-21.5,0.032642499701968,NA,NA,NA,NA
-164.5,-20.5,0.0300100408062952,NA,NA,NA,NA
-164.5,-19.5,0.0278765719734086,NA,NA,NA,NA
-164.5,-18.5,0.0273338002398066,NA,NA,NA,NA
-164.5,-17.5,0.0279652775366931,NA,NA,NA,NA
-164.5,-16.5,0.0290415705202121,NA,NA,NA,NA
-164.5,-15.5,0.0311474719957671,NA,NA,NA,NA
-164.5,-14.5,0.0343436096771662,NA,NA,NA,NA
-164.5,-13.5,0.0376390048376388,NA,NA,NA,NA
-164.5,-12.5,0.0414431081223648,NA,NA,NA,NA
-164.5,-11.5,0.0470305478186024,NA,NA,NA,NA
-164.5,-10.5,0.0561742982245608,NA,NA,NA,NA
-164.5,-9.5,0.071057189634502,NA,NA,NA,NA
-164.5,-8.5,0.0877682334053108,NA,NA,NA,NA
-164.5,-7.5,0.104860448649143,NA,NA,NA,NA
-164.5,-6.5,0.11575064307058,NA,NA,NA,NA
-164.5,-5.5,0.123047779965566,NA,NA,NA,NA
-164.5,-4.5,0.127359729415657,NA,NA,NA,NA
-164.5,-3.5,0.134089509355957,NA,NA,NA,NA
-164.5,-2.5,0.146967480371373,NA,NA,NA,NA
-164.5,-1.5,0.167628075475511,NA,NA,NA,NA
-164.5,-0.5,0.196228838927979,NA,NA,NA,NA
-164.5,0.5,0.200425464803696,NA,NA,NA,NA
-164.5,1.5,0.17498311414003,NA,NA,NA,NA
-164.5,2.5,0.160664668760392,NA,NA,NA,NA
-164.5,3.5,0.151957264099754,NA,NA,NA,NA
-164.5,4.5,0.14251695183925,NA,NA,NA,NA
-164.5,5.5,0.128257749946004,NA,NA,NA,NA
-164.5,6.5,0.112177112305349,NA,NA,NA,NA
-164.5,7.5,0.097382765200172,NA,NA,NA,NA
-164.5,8.5,0.0827954538599769,NA,NA,NA,NA
-164.5,9.5,0.0737521707341831,NA,NA,NA,NA
-164.5,10.5,0.0650320844647849,NA,NA,NA,NA
-164.5,11.5,0.0560387715192104,NA,NA,NA,NA
-164.5,12.5,0.0485706763355397,NA,NA,NA,NA
-164.5,13.5,0.0436809573150185,NA,NA,0.4375625998,NA
-164.5,14.5,0.0431154098994576,NA,NA,NA,NA
-164.5,15.5,0.0459927730805049,NA,NA,NA,NA
-164.5,16.5,0.0497191745754267,NA,NA,2.0169725418,NA
-164.5,17.5,0.0521478842197571,NA,NA,NA,NA
-164.5,18.5,0.0526616454038502,NA,NA,0.6040641069,NA
-164.5,19.5,0.0518663362108657,0.02594571315,0.0677716645908716,NA,0.0937173777408716
-164.5,20.5,0.053151545025963,NA,NA,0.8697133362,NA
-164.5,21.5,0.056132964737683,NA,NA,0.37089134755,NA
-164.5,22.5,0.0587135289514779,NA,NA,NA,NA
-164.5,23.5,0.100937384352485,NA,NA,NA,NA
-164.5,24.5,0.0609290496207206,NA,182.709780726703,1.46809470655,182.709780726703
-164.5,25.5,0.0596436085625665,NA,NA,NA,NA
-164.5,26.5,0.0600271477972441,NA,NA,NA,NA
-164.5,27.5,0.0611880272111812,NA,NA,NA,NA
-164.5,28.5,0.0661622216218639,NA,NA,NA,NA
-164.5,29.5,0.073621784406157,NA,5.81317258732324,0.4463751316,5.81317258732324
-164.5,30.5,0.0813289905561038,NA,1.57440090919167,0.3592526913,1.57440090919167
-164.5,31.5,0.0952975657078072,NA,0.804797302173543,0.2090258598,0.804797302173543
-164.5,32.5,0.116304475463482,NA,0.363323286707703,1.1519645452,0.363323286707703
-164.5,33.5,0.132295868812636,NA,NA,NA,NA
-164.5,34.5,0.157698530528681,NA,0.22199419505664,10.52761392295,0.22199419505664
-164.5,35.5,0.16602514870183,NA,NA,10.1628103256333,NA
-164.5,36.5,0.186138354229655,NA,1.84083798586073,2.2740499973,1.84083798586073
-164.5,37.5,0.219775490250787,NA,0.0968862096637597,NA,0.0968862096637597
-164.5,38.5,0.258259526392505,NA,NA,0.4693534374,NA
-164.5,39.5,0.341886668176723,NA,NA,14.5010671616,NA
-164.5,40.5,0.323571951161035,NA,NA,NA,NA
-164.5,41.5,0.315735050020317,NA,NA,6.9742903709,NA
-164.5,42.5,0.282784160936758,NA,NA,NA,NA
-164.5,43.5,0.278998163072326,NA,19.1046487291669,2.3297846317,19.1046487291669
-164.5,44.5,0.282795404273737,NA,NA,NA,NA
-164.5,45.5,0.306252043378326,NA,NA,NA,NA
-164.5,46.5,0.333307256141492,NA,NA,15.24725513458,NA
-164.5,47.5,0.344360858160691,NA,NA,0.3507680595,NA
-164.5,48.5,0.356143617407366,NA,NA,12.9813804626,NA
-164.5,49.5,0.38698749270852,NA,4.94558837019629,18.1342906952,4.94558837019629
-164.5,50.5,0.485405640738588,NA,1.43326141084235,42.1204185486,1.43326141084235
-164.5,51.5,0.678891448330968,NA,0.995316787850588,14.5311498642,0.995316787850588
-164.5,52.5,0.951521167153184,NA,0.360770303230763,2.9595679442,0.360770303230763
-164.5,53.5,1.7321714864664,NA,0.0793876566059038,12.0872264703167,0.0793876566059038
-164.5,54.5,2.20495808407719,NA,NA,23.92713184654,NA
-164.5,55.5,2.22856072596728,NA,0.0015,20.102779227655,0.0015
-164.5,56.5,1.6559360993049,NA,0.0015,31.2638108376661,0.0015
-164.5,57.5,2.09959617089745,NA,NA,17.541674232476,NA
-164.5,58.5,2.30075533990604,NA,NA,10.8767472028733,NA
-164.5,59.5,2.92589459732147,NA,NA,15.81380596164,NA
-163.5,-62.5,0.600328340019607,NA,NA,NA,NA
-163.5,-61.5,0.59225545294232,NA,NA,NA,NA
-163.5,-60.5,0.508002168741763,NA,NA,NA,NA
-163.5,-59.5,0.552997761333983,NA,NA,NA,NA
-163.5,-58.5,0.528558035481218,NA,NA,NA,NA
-163.5,-57.5,0.397751252340999,NA,NA,NA,NA
-163.5,-56.5,0.362498392099224,NA,NA,NA,NA
-163.5,-55.5,0.318272477232827,NA,NA,NA,NA
-163.5,-54.5,0.252682548866889,NA,NA,NA,NA
-163.5,-53.5,0.280764526109239,NA,NA,NA,NA
-163.5,-52.5,0.307608449097292,NA,NA,NA,NA
-163.5,-51.5,0.35424842138558,NA,NA,NA,NA
-163.5,-50.5,0.442753014728923,NA,NA,NA,NA
-163.5,-49.5,0.489294855591824,NA,NA,NA,NA
-163.5,-48.5,0.547636440097257,NA,NA,NA,NA
-163.5,-47.5,0.510059186767857,NA,NA,NA,NA
-163.5,-46.5,0.371413895905127,NA,NA,NA,NA
-163.5,-45.5,0.352222457444362,NA,NA,NA,NA
-163.5,-44.5,0.289740673101654,NA,NA,NA,NA
-163.5,-43.5,0.252458495723669,NA,NA,NA,NA
-163.5,-42.5,0.213863882179556,NA,NA,NA,NA
-163.5,-41.5,0.18274594559794,NA,NA,NA,NA
-163.5,-40.5,0.145533516683963,NA,NA,NA,NA
-163.5,-39.5,0.115929379138024,NA,NA,NA,NA
-163.5,-38.5,0.0923994354078771,NA,NA,NA,NA
-163.5,-37.5,0.0796491356502701,NA,NA,NA,NA
-163.5,-36.5,0.0701225370197763,NA,NA,NA,NA
-163.5,-35.5,0.0635194733445288,NA,NA,NA,NA
-163.5,-34.5,0.0601829146219602,NA,NA,NA,NA
-163.5,-33.5,0.0584481410367719,NA,NA,NA,NA
-163.5,-32.5,0.055465078369084,NA,NA,NA,NA
-163.5,-31.5,0.0520821435333125,NA,NA,NA,NA
-163.5,-30.5,0.0473591041634958,NA,NA,NA,NA
-163.5,-29.5,0.0536137827408174,NA,NA,NA,NA
-163.5,-28.5,0.047987630548241,NA,NA,NA,NA
-163.5,-27.5,0.0447448075155934,NA,NA,NA,NA
-163.5,-26.5,0.0428684607773322,NA,NA,NA,NA
-163.5,-25.5,0.0421258267813329,NA,NA,NA,NA
-163.5,-24.5,0.0402864631928226,NA,NA,NA,NA
-163.5,-23.5,0.037299667836444,NA,NA,NA,NA
-163.5,-22.5,0.0337953951864943,NA,NA,NA,NA
-163.5,-21.5,0.0313428040828327,NA,NA,NA,NA
-163.5,-20.5,0.0283034042027251,NA,NA,NA,NA
-163.5,-19.5,0.0270329379816055,NA,NA,NA,NA
-163.5,-18.5,0.0273113246764821,NA,NA,NA,NA
-163.5,-17.5,0.0280806213162683,NA,NA,NA,NA
-163.5,-16.5,0.0295034784989636,NA,NA,NA,NA
-163.5,-15.5,0.0315719161666554,NA,NA,NA,NA
-163.5,-14.5,0.0347730288685479,NA,NA,NA,NA
-163.5,-13.5,0.0390535069154224,NA,NA,NA,NA
-163.5,-12.5,0.0424075546936082,NA,NA,NA,NA
-163.5,-11.5,0.0480706662863807,NA,NA,NA,NA
-163.5,-10.5,0.0579800422804018,NA,NA,NA,NA
-163.5,-9.5,0.0732957019948121,NA,NA,NA,NA
-163.5,-8.5,0.0913268352602387,NA,NA,NA,NA
-163.5,-7.5,0.107018592610558,NA,NA,NA,NA
-163.5,-6.5,0.118008566839319,NA,NA,NA,NA
-163.5,-5.5,0.12331328487797,NA,NA,NA,NA
-163.5,-4.5,0.127750732908984,NA,NA,NA,NA
-163.5,-3.5,0.135110624699262,NA,NA,NA,NA
-163.5,-2.5,0.147116964922025,NA,NA,NA,NA
-163.5,-1.5,0.169154218014684,NA,NA,NA,NA
-163.5,-0.5,0.199003944156587,NA,NA,NA,NA
-163.5,0.5,0.202102493604606,NA,NA,NA,NA
-163.5,1.5,0.175548958059862,NA,NA,NA,NA
-163.5,2.5,0.161658012694889,NA,NA,NA,NA
-163.5,3.5,0.152261577273843,NA,NA,NA,NA
-163.5,4.5,0.142787663597355,NA,NA,NA,NA
-163.5,5.5,0.129238827683248,NA,NA,NA,NA
-163.5,6.5,0.112895324891366,NA,NA,NA,NA
-163.5,7.5,0.0972942550893251,NA,NA,NA,NA
-163.5,8.5,0.0851961822156182,NA,NA,NA,NA
-163.5,9.5,0.0755323686320152,NA,NA,NA,NA
-163.5,10.5,0.0661654997359427,NA,NA,NA,NA
-163.5,11.5,0.0572598787771701,NA,NA,NA,NA
-163.5,12.5,0.0487350726836832,NA,NA,NA,NA
-163.5,13.5,0.0441480514696513,NA,NA,NA,NA
-163.5,14.5,0.0430941747591909,NA,NA,NA,NA
-163.5,15.5,0.0454909828618135,NA,NA,1.44777143,NA
-163.5,16.5,0.0503001645943138,NA,NA,NA,NA
-163.5,17.5,0.0536682790479458,NA,NA,0.8495130539,NA
-163.5,18.5,0.0536843998731403,NA,NA,NA,NA
-163.5,19.5,0.053089139354741,NA,NA,NA,NA
-163.5,20.5,0.0546075166029634,NA,1182.11026796763,1.4818354845,1182.11026796763
-163.5,21.5,0.0567868822581069,NA,NA,0.8426914811,NA
-163.5,22.5,0.0589290670469907,NA,NA,0.6048826426,NA
-163.5,23.5,0.0630535643691588,NA,NA,0.7163083553,NA
-163.5,24.5,0.0618637046711317,NA,0.968862097762246,0.5130976439,0.968862097762246
-163.5,25.5,0.0603921789668061,NA,NA,NA,NA
-163.5,26.5,0.0609607268756913,NA,NA,NA,NA
-163.5,27.5,0.0620022920808968,NA,NA,NA,NA
-163.5,28.5,0.0659383254140298,NA,NA,NA,NA
-163.5,29.5,0.0720193020432105,NA,NA,NA,NA
-163.5,30.5,0.0788752381776105,NA,NA,NA,NA
-163.5,31.5,0.0930157026507763,NA,NA,8.719669342,NA
-163.5,32.5,0.109897160004979,NA,NA,NA,NA
-163.5,33.5,0.124531754626506,NA,NA,1.2325371504,NA
-163.5,34.5,0.148070134940167,NA,NA,NA,NA
-163.5,35.5,0.167889665895968,NA,NA,NA,NA
-163.5,36.5,0.18555470315604,NA,NA,NA,NA
-163.5,37.5,0.220597252044409,NA,NA,NA,NA
-163.5,38.5,0.291545114518818,NA,NA,NA,NA
-163.5,39.5,0.366598511961226,NA,NA,NA,NA
-163.5,40.5,0.342782271288514,NA,NA,NA,NA
-163.5,41.5,0.306352750859747,NA,NA,NA,NA
-163.5,42.5,0.271984516747504,NA,NA,NA,NA
-163.5,43.5,0.271917418742085,NA,NA,NA,NA
-163.5,44.5,0.283257755391074,NA,NA,NA,NA
-163.5,45.5,0.315039744382208,NA,NA,NA,NA
-163.5,46.5,0.333453729715621,NA,NA,NA,NA
-163.5,47.5,0.365422064045795,NA,NA,NA,NA
-163.5,48.5,0.354474523211013,NA,NA,0.5272704959,NA
-163.5,49.5,0.378337574803233,NA,NA,NA,NA
-163.5,50.5,0.46596575354643,NA,NA,NA,NA
-163.5,51.5,0.644177226688233,NA,NA,NA,NA
-163.5,52.5,0.800254569184976,NA,NA,NA,NA
-163.5,53.5,1.71856793092327,NA,NA,16.6289596557571,NA
-163.5,54.5,1.65013278608259,NA,NA,29.4007339802636,NA
-163.5,55.5,2.15908129473829,NA,NA,21.596296402518,NA
-163.5,56.5,1.76450361856407,NA,NA,20.4622427291417,NA
-163.5,57.5,2.44440354840948,NA,NA,13.3109797187391,NA
-163.5,58.5,2.8173126400199,NA,NA,14.1566170666929,NA
-163.5,59.5,4.93689237116658,NA,NA,NA,NA
-163.5,63.5,5.65170906211006,NA,NA,NA,NA
-162.5,-61.5,0.616342223384042,NA,NA,NA,NA
-162.5,-60.5,0.485422218076805,NA,NA,NA,NA
-162.5,-59.5,0.513276277462294,NA,NA,NA,NA
-162.5,-58.5,0.536365419699711,NA,NA,NA,NA
-162.5,-57.5,0.469111477127107,NA,NA,NA,NA
-162.5,-56.5,0.436849373003791,NA,NA,NA,NA
-162.5,-55.5,0.302700722241026,NA,NA,NA,NA
-162.5,-54.5,0.27158489230684,NA,NA,NA,NA
-162.5,-53.5,0.267592137374347,NA,NA,NA,NA
-162.5,-52.5,0.317033540124252,NA,NA,NA,NA
-162.5,-51.5,0.355977397071097,NA,NA,NA,NA
-162.5,-50.5,0.447084317128313,NA,NA,NA,NA
-162.5,-49.5,0.476451671018178,NA,NA,NA,NA
-162.5,-48.5,0.536362475549983,NA,NA,NA,NA
-162.5,-47.5,0.444046293226367,NA,NA,NA,NA
-162.5,-46.5,0.390484819543527,NA,NA,NA,NA
-162.5,-45.5,0.325252405013898,NA,NA,NA,NA
-162.5,-44.5,0.273216289831736,NA,NA,NA,NA
-162.5,-43.5,0.248829678068682,0.00366502395,0.01579725,1.9461286068,0.01946227395
-162.5,-42.5,0.204463255714237,NA,NA,NA,NA
-162.5,-41.5,0.175217688628504,NA,NA,NA,NA
-162.5,-40.5,0.140789177353245,NA,NA,NA,NA
-162.5,-39.5,0.114342070464226,NA,NA,NA,NA
-162.5,-38.5,0.0944134449003419,NA,NA,NA,NA
-162.5,-37.5,0.0776490136317508,NA,NA,NA,NA
-162.5,-36.5,0.0698766126934991,NA,NA,NA,NA
-162.5,-35.5,0.0613026491322647,NA,NA,NA,NA
-162.5,-34.5,0.058149184320158,NA,NA,NA,NA
-162.5,-33.5,0.0557573015050399,NA,NA,NA,NA
-162.5,-32.5,0.0525619596441879,NA,NA,NA,NA
-162.5,-31.5,0.0491397431439629,NA,NA,NA,NA
-162.5,-30.5,0.0456397535448776,NA,NA,NA,NA
-162.5,-29.5,0.0516277915552045,NA,NA,NA,NA
-162.5,-28.5,0.0461734849026969,NA,NA,NA,NA
-162.5,-27.5,0.0424423277153685,NA,NA,NA,NA
-162.5,-26.5,0.0401640750869842,NA,NA,NA,NA
-162.5,-25.5,0.0396990847426609,NA,NA,NA,NA
-162.5,-24.5,0.0382947241981692,NA,NA,NA,NA
-162.5,-23.5,0.0350654252096329,NA,NA,NA,NA
-162.5,-22.5,0.0320590474816998,NA,NA,NA,NA
-162.5,-21.5,0.0296686161691573,NA,NA,NA,NA
-162.5,-20.5,0.0278308756163757,NA,NA,NA,NA
-162.5,-19.5,0.0265517703724429,NA,NA,NA,NA
-162.5,-18.5,0.0266520570504826,NA,NA,NA,NA
-162.5,-17.5,0.0277411575790816,NA,NA,NA,NA
-162.5,-16.5,0.029831415360341,NA,NA,NA,NA
-162.5,-15.5,0.0324377343627852,NA,NA,NA,NA
-162.5,-14.5,0.0357685107050301,NA,NA,NA,NA
-162.5,-13.5,0.0392175752309033,NA,NA,NA,NA
-162.5,-12.5,0.0446889912697832,NA,NA,NA,NA
-162.5,-11.5,0.0500328501770931,NA,NA,NA,NA
-162.5,-10.5,0.0597572346689121,NA,NA,NA,NA
-162.5,-9.5,0.0759051186627019,NA,NA,NA,NA
-162.5,-8.5,0.0935182157314954,NA,NA,NA,NA
-162.5,-7.5,0.109592984934693,NA,NA,NA,NA
-162.5,-6.5,0.118976128363963,NA,NA,NA,NA
-162.5,-5.5,0.123474204530202,NA,NA,NA,NA
-162.5,-4.5,0.126686806162939,NA,NA,NA,NA
-162.5,-3.5,0.134088787624322,NA,NA,NA,NA
-162.5,-2.5,0.146031014722449,NA,NA,NA,NA
-162.5,-1.5,0.168426516277405,NA,NA,NA,NA
-162.5,-0.5,0.200301674241602,NA,NA,NA,NA
-162.5,0.5,0.204000965627497,NA,NA,NA,NA
-162.5,1.5,0.177036506432159,NA,NA,NA,NA
-162.5,2.5,0.16079922688509,NA,NA,NA,NA
-162.5,3.5,0.15243823516259,NA,NA,NA,NA
-162.5,4.5,0.14547668629828,NA,NA,NA,NA
-162.5,5.5,0.131814173382388,NA,NA,2.0168582684131,NA
-162.5,6.5,0.121817878121244,NA,NA,1.421030607196,NA
-162.5,7.5,0.0998950268990489,NA,NA,NA,NA
-162.5,8.5,0.0863125921744201,NA,NA,NA,NA
-162.5,9.5,0.0766919870919868,NA,NA,NA,NA
-162.5,10.5,0.0661749124098094,NA,NA,NA,NA
-162.5,11.5,0.0582966707734449,NA,NA,NA,NA
-162.5,12.5,0.0495776998505812,NA,NA,NA,NA
